loudness,acousticness
-24.612,0.971
-14.128,0.924
-9.499,0.961
-19.571,0.97
-17.645,0.988
-20.746,0.959
-14.598,0.987
-21.489,0.983
-24.098,0.956
-14.431,0.97
-12.702,0.952
-27.365,0.98
-16.508,0.979
-28.994,0.846
-16.877,0.959
-20.748,0.968
-15.345,0.983
-12.224,0.89
-22.621,0.979
-34.401,0.971
-6.715,0.967
-22.673,0.969
-11.763,0.979
-31.164,0.792
-16.536,0.938
-17.272,0.95
-17.324,0.967
-26.712,0.957
-23.236,0.965
-24.288,0.967
-20.944,0.964
-15.975,0.953
-16.164,0.946
-13.376,0.974
-15.983,0.975
-32.99,0.956
-14.729,0.984
-21.501,0.988
-13.362,0.92
-26.424,0.965
-16.063,0.917
-17.148,0.98
-23.254,0.93
-21.181,0.965
-21.905,0.942
-24.529,0.986
-13.127,0.986
-15.731,0.883
-21.663,0.967
-25.625,0.972
-12.016,0.943
-10.957,0.947
-24.051,0.94
-15.909,0.88
-12.374,0.927
-19.669,0.976
-13.479,0.93
-16.981,0.927
-18.052,0.907
-21.884,0.912
-19.241,0.976
-16.532,0.952
-21.034,0.979
-25.974,0.966
-30.258,0.946
-12.522,0.904
-20.091,0.988
-15.226,0.98
-18.366,0.99
-20.788,0.967
-14.357,0.941
-19.255,0.954
-15.991,0.967
-27.371,0.97
-18.858,0.967
-20.574,0.962
-10.569,0.794
-16.361,0.98
-14.7,0.99
-15.498,0.928
-20.111,0.982
-15.266,0.95
-24.365,0.974
-25.352,0.969
-22.282,0.99
-18.345,0.939
-27.5,0.957
-12.358,0.931
-17.833,0.963
-16.698,0.96
-25.779,0.99
-19.688,0.971
-14.665,0.948
-25.575,0.987
-20.091,0.973
-22.519,0.964
-18.676,0.777
-21.574,0.93
-32.828,0.937
-8.417,0.979
-19.284,0.985
-13.578,0.977
-20.703,0.971
-14.764,0.984
-27.631,0.977
-30.197,0.967
-19.533,0.886
-19.051,0.974
-17.491,0.972
-21.593,0.944
-22.585,0.971
-20.751,0.978
-19.003,0.966
-23.352,0.945
-18.202,0.967
-13.859,0.899
-18.143,0.879
-17.41,0.992
-20.508,0.979
-21.078,0.973
-20.488,0.988
-30.261,0.96
-19.827,0.945
-22.919,0.978
-25.578,0.947
-20.887,0.96
-15.156,0.979
-20.533,0.938
-5.828,0.968
-18.39,0.975
-21.759,0.979
-20.987,0.935
-18.875,0.956
-38.616,0.971
-26.202,0.992
-20.212,0.953
-22.538,0.989
-23.223,0.98
-22.384,0.935
-9.432,0.945
-15.365,0.983
-18.405,0.909
-31.05,0.953
-31.26,0.899
-12.471,0.982
-15.106,0.915
-15.419,0.932
-13.981,0.978
-31.989,0.891
-12.839,0.985
-17.777,0.93
-24.051,0.94
-16.846,0.98
-19.345,0.988
-20.636,0.874
-19.136,0.954
-40.419,0.98
-10.765,0.99
-17.537,0.971
-20.621,0.936
-20.268,0.992
-8.219,0.939
-13.287,0.975
-27.029,0.961
-19.629,0.977
-19.722,0.922
-17.719,0.968
-8.269,0.957
-19.718,0.992
-40.72,0.964
-16.339,0.974
-13.643,0.967
-32.14,0.974
-16.086,0.985
-19.192,0.977
-10.329,0.989
-20.056,0.862
-21.326,0.974
-18.521,0.929
-13.942,0.934
-30.576,0.978
-19.868,0.895
-19.611,0.841
-27.286,0.961
-27.295,0.923
-11.749,0.95
-17.491,0.885
-16.566,0.948
-16.872,0.981
-16.564,0.974
-19.587,0.963
-28.42,0.972
-23.875,0.972
-12.921,0.958
-24.615,0.959
-18.045,0.971
-20.901,0.98
-23.705,0.978
-13.944,0.978
-29.216,0.91
-19.42,0.988
-19.871,0.985
-12.968,0.993
-22.962,0.932
-13.141,0.89
-14.432,0.968
-16.077,0.978
-29.834,0.964
-22.943,0.992
-21.505,0.98
-20.83,0.984
-29.526,0.849
-13.964,0.841
-22.276,0.992
-11.491,0.727
-25.242,0.993
-29.404,0.949
-11.744,0.987
-23.847,0.952
-16.253,0.96
-10.62,0.952
-10.189,0.93
-19.741,0.96
-19.737,0.896
-15.955,0.987
-24.474,0.979
-25.142,0.903
-17.67,0.947
-17.48,0.969
-19.497,0.99
-14.026,0.98
-20.601,0.974
-12.177,0.956
-13.697,0.911
-23.06,0.977
-19.174,0.942
-16.007,0.981
-23.625,0.981
-18.528,0.985
-27.073,0.95
-15.384,0.983
-11.091,0.981
-27.389,0.957
-24.675,0.891
-15.85,0.973
-20.016,0.983
-17.69,0.974
-20.037,0.845
-18.702,0.981
-12.003,0.976
-24.081,0.895
-16.57,0.975
-13.927,0.879
-13.434,0.959
-29.065,0.96
-15.133,0.974
-19.454,0.988
-13.307,0.97
-10.041,0.992
-20.482,0.979
-20.008,0.956
-20.634,0.969
-17.091,0.957
-23.059,0.814
-33.015,0.961
-27.929,0.955
-24.287,0.939
-24.74,0.985
-20.546,0.988
-15.527,0.985
-32.362,0.833
-18.371,0.924
-26.186,0.985
-16.522,0.955
-12.662,0.967
-15.918,0.977
-20.68,0.995
-28.679,0.948
-13.434,0.955
-17.191,0.973
-18.455,0.984
-15.362,0.992
-27.545,0.974
-11.965,0.912
-20.007,0.982
-21.827,0.987
-21.938,0.806
-17.002,0.977
-14.002,0.932
-14.788,0.99
-13.954,0.922
-20.447,0.947
-18.378,0.957
-18.545,0.949
-26.498,0.991
-21.994,0.952
-17.957,0.99
-10.884,0.973
-36.109,0.964
-43.657,0.944
-23.436,0.988
-37.964,0.969
-17.313,0.939
-22.351,0.937
-19.303,0.966
-37.502,0.914
-28.906,0.958
-16.642,0.986
-13.869,0.962
-20.111,0.987
-17.207,0.979
-23.419,0.981
-14.809,0.973
-22.411,0.98
-16.744,0.976
-26.104,0.971
-24.862,0.888
-21.847,0.97
-18.029,0.984
-18.031,0.991
-23.3,0.979
-18.291,0.99
-20.439,0.995
-22.052,0.984
-6.784,0.975
-19.272,0.99
-13.39,0.968
-10.577,0.917
-18.699,0.972
-26.817,0.867
-19.748,0.985
-21.907,0.983
-17.095,0.95
-20.28,0.96
-24.954,0.82
-20.26,0.933
-27.312,0.981
-14.33,0.931
-11.016,0.896
-17.397,0.918
-16.722,0.982
-24.784,0.993
-17.698,0.974
-23.539,0.982
-19.631,0.932
-11.586,0.97
-13.803,0.873
-19.406,0.794
-12.955,0.974
-19.669,0.98
-27.304,0.977
-23.849,0.956
-19.331,0.911
-15.297,0.959
-17.573,0.893
-24.859,0.863
-24.905,0.983
-23.47,0.971
-17.473,0.909
-30.505,0.877
-13.722,0.963
-14.591,0.977
-17.117,0.968
-12.795,0.98
-17.784,0.942
-21.725,0.976
-22.57,0.981
-16.171,0.857
-25.282,0.97
-18.049,0.965
-15.611,0.899
-19.911,0.887
-25.894,0.952
-26.449,0.956
-10.072,0.738
-23.373,0.817
-11.798,0.962
-23.518,0.97
-29.114,0.973
-22.009,0.933
-21.877,0.95
-21.981,0.9
-15.538,0.983
-23.335,0.966
-14.556,0.863
-26.677,0.986
-31.633,0.905
-29.563,0.953
-24.085,0.983
-21.839,0.977
-23.679,0.992
-26.078,0.952
-15.231,0.977
-19.344,0.953
-11.519,0.944
-15.508,0.949
-27.861,0.957
-13.431,0.973
-29.058,0.977
-34.939,0.939
-21.323,0.938
-17.526,0.976
-10.715,0.964
-17.14,0.975
-15.009,0.948
-18.106,0.985
-17.682,0.991
-8.793,0.962
-19.453,0.994
-10.621,0.935
-17.349,0.989
-31.141,0.98
-24.227,0.968
-17.952,0.977
-24.613,0.979
-15.163,0.969
-14.997,0.817
-20.684,0.958
-34.603,0.842
-14.307,0.905
-19.255,0.843
-30.296,0.973
-24.627,0.986
-13.89,0.977
-21.023,0.964
-15.82,0.853
-14.142,0.945
-20.183,0.957
-17.626,0.917
-15.586,0.97
-21.339,0.989
-11.814,0.99
-13.397,0.834
-12.658,0.95
-12.311,0.985
-20.012,0.986
-13.603,0.82
-17.269,0.931
-19.458,0.987
-21.892,0.975
-9.569,0.908
-10.875,0.957
-10.536,0.966
-28.112,0.874
-25.954,0.968
-19.413,0.989
-30.742,0.949
-19.065,0.91
-15.531,0.934
-14.09,0.987
-22.851,0.737
-21.87,0.731
-28.319,0.964
-15.762,0.985
-27.564,0.956
-17.538,0.972
-14.878,0.954
-18.054,0.973
-23.354,0.977
-16.259,0.988
-15.362,0.969
-18.72,0.961
-35.585,0.967
-11.059,0.991
-20.011,0.975
-17.52,0.978
-21.3,0.994
-26.613,0.97
-23.227,0.966
-20.639,0.867
-27.413,0.978
-18.116,0.977
-14.838,0.981
-16.588,0.99
-20.137,0.969
-20.082,0.966
-21.135,0.948
-19.775,0.973
-22.275,0.976
-18.607,0.948
-37.21,0.984
-24.012,0.942
-12.711,0.974
-15.148,0.98
-12.291,0.979
-20.972,0.943
-37.007,0.934
-17.401,0.985
-18.689,0.977
-13.334,0.984
-29.105,0.901
-14.73,0.994
-19.474,0.98
-13.571,0.983
-12.798,0.968
-14.255,0.982
-22.298,0.963
-33.136,0.992
-18.074,0.97
-17.787,0.962
-28.404,0.938
-18.601,0.975
-20.472,0.952
-23.342,0.975
-27.27,0.979
-19.268,0.898
-26.489,0.995
-23.041,0.94
-23.019,0.944
-30.579,0.988
-20.144,0.965
-15.351,0.957
-33.998,0.865
-15.076,0.99
-17.082,0.983
-14.825,0.986
-16.169,0.978
-12.779,0.944
-15.948,0.984
-18.407,0.961
-15.903,0.981
-16.393,0.973
-11.13,0.982
-25.996,0.97
-16.816,0.918
-15.819,0.972
-14.3,0.981
-20.229,0.981
-26.173,0.992
-16.744,0.964
-16.441,0.962
-22.673,0.976
-27.778,0.973
-25.86,0.767
-20.504,0.881
-21.422,0.934
-23.197,0.803
-19.179,0.904
-18.021,0.938
-34.228,0.91
-17.356,0.992
-17.666,0.964
-19.265,0.987
-26.406,0.924
-16.082,0.984
-16.6,0.987
-24.073,0.985
-24.399,0.977
-13.926,0.99
-26.699,0.807
-19.491,0.96
-27.668,0.916
-21.903,0.951
-18.353,0.961
-20.033,0.943
-29.675,0.955
-15.101,0.96
-24.523,0.965
-34.094,0.992
-19.3,0.985
-21.469,0.925
-20.728,0.943
-18.795,0.978
-19.111,0.972
-13.062,0.92
-26.859,0.983
-18.9,0.977
-22.954,0.935
-9.156,0.982
-25.315,0.95
-23.345,0.945
-20.492,0.97
-21.558,0.983
-23.408,0.943
-21.297,0.934
-22.309,0.976
-18.739,0.986
-16.631,0.983
-25.424,0.987
-14.652,0.794
-16.219,0.973
-7.318,0.975
-18.724,0.982
-17.925,0.976
-18.222,0.937
-16.81,0.954
-12.522,0.946
-12.413,0.989
-22.478,0.968
-23.519,0.992
-35.035,0.931
-28.691,0.894
-24.037,0.962
-35.227,0.991
-19.075,0.967
-19.771,0.987
-29.39,0.942
-10.398,0.923
-20.069,0.941
-26.881,0.879
-17.411,0.937
-28.844,0.994
-16.456,0.95
-16.342,0.97
-18.761,0.987
-18.25,0.962
-24.072,0.901
-22.556,0.971
-17.68,0.967
-16.094,0.952
-20.555,0.974
-23.208,0.967
-21.139,0.981
-30.951,0.923
-17.772,0.982
-12.051,0.915
-23.82,0.952
-22.655,0.954
-10.746,0.972
-11.818,0.816
-17.499,0.962
-17.749,0.992
-22.507,0.974
-14.705,0.975
-23.599,0.969
-28.474,0.976
-31.411,0.96
-27.575,0.978
-20.123,0.981
-19.045,0.951
-20.387,0.987
-31.57,0.983
-16.348,0.936
-22.152,0.958
-16.666,0.681
-15.498,0.927
-13.34,0.875
-5.074,0.96
-18.811,0.979
-19.994,0.975
-15.246,0.947
-27.194,0.965
-16.49,0.971
-27.277,0.865
-15.935,0.748
-15.171,0.933
-36.557,0.928
-17.455,0.993
-23.235,0.966
-17.592,0.969
-14.59,0.972
-17.682,0.897
-17.003,0.961
-39.136,0.973
-28.959,0.944
-22.008,0.965
-24.828,0.615
-22.103,0.928
-19.754,0.936
-19.862,0.973
-31.448,0.984
-23.832,0.969
-16.993,0.933
-15.572,0.991
-17.981,0.942
-20.913,0.964
-34.046,0.91
-18.967,0.89
-19.338,0.97
-13.076,0.898
-13.835,0.944
-22.837,0.986
-16.389,0.975
-16.132,0.974
-17.884,0.856
-15.878,0.97
-18.15,0.974
-21.723,0.973
-16.089,0.99
-22.098,0.977
-19.632,0.961
-20.894,0.98
-9.268,0.922
-11.36,0.977
-18.126,0.95
-17.466,0.839
-13.708,0.978
-15.27,0.88
-18.515,0.962
-22.242,0.962
-19.698,0.984
-28.656,0.977
-21.84,0.979
-18.336,0.944
-20.556,0.97
-18.213,0.958
-24.415,0.972
-17.321,0.883
-18.52,0.936
-12.448,0.993
-18.017,0.979
-17.065,0.972
-19.671,0.958
-14.741,0.988
-20.989,0.88
-16.127,0.952
-18.079,0.97
-26.788,0.987
-13.073,0.911
-31.202,0.97
-34.73,0.982
-16.595,0.982
-14.653,0.925
-23.868,0.952
-17.953,0.964
-26.675,0.92
-19.061,0.951
-13.742,0.963
-17.388,0.976
-24.355,0.908
-28.506,0.994
-10.054,0.981
-19.112,0.98
-31.619,0.982
-28.467,0.915
-18.085,0.975
-9.183,0.9
-14.488,0.746
-21.221,0.874
-16.994,0.969
-13.707,0.969
-17.2,0.927
-18.05,0.987
-22.246,0.949
-28.631,0.804
-29.574,0.906
-13.67,0.982
-26.528,0.99
-16.066,0.913
-20.137,0.988
-25.176,0.98
-19.504,0.976
-17.914,0.968
-20.372,0.972
-28.835,0.94
-20.188,0.955
-19.904,0.958
-20.322,0.942
-16.086,0.929
-26.994,0.987
-17.756,0.971
-24.187,0.945
-10.211,0.985
-26.831,0.965
-13.603,0.943
-15.258,0.978
-20.25,0.984
-23.364,0.958
-39.319,0.967
-15.838,0.936
-18.968,0.976
-22.635,0.904
-17.626,0.973
-30.982,0.99
-26.795,0.777
-16.459,0.958
-19.105,0.95
-15.329,0.973
-16.232,0.994
-23.149,0.76
-14.798,0.99
-25.899,0.895
-21.397,0.759
-23.315,0.994
-26.681,0.993
-15.598,0.991
-24.508,0.956
-17.459,0.929
-14.648,0.983
-24.908,0.97
-17.742,0.957
-12.436,0.948
-20.717,0.982
-18.885,0.961
-29.284,0.851
-19.848,0.982
-16.322,0.98
-12.757,0.98
-20.142,0.985
-19.996,0.973
-31.109,0.992
-20.063,0.976
-22.545,0.97
-22.779,0.971
-20.395,0.899
-31.235,0.942
-22.342,0.99
-18.008,0.949
-31.708,0.912
-30.118,0.994
-17.945,0.972
-19.873,0.933
-11.476,0.896
-21.502,0.95
-34.632,0.943
-23.62,0.919
-30.279,0.882
-22.003,0.92
-29.862,0.954
-38.297,0.986
-19.06,0.981
-21.313,0.964
-20.581,0.975
-19.929,0.948
-29.39,0.94
-29.124,0.973
-17.653,0.991
-16.275,0.982
-13.115,0.889
-31.707,0.959
-16.22,0.971
-12.175,0.869
-14.222,0.79
-14.492,0.977
-17.7,0.986
-34.877,0.915
-31.545,0.956
-16.261,0.971
-19.85,0.991
-31.962,0.852
-19.313,0.974
-14.084,0.977
-30.411,0.967
-10.921,0.982
-18.625,0.895
-27.858,0.96
-14.755,0.959
-16.944,0.984
-11.711,0.947
-17.23,0.985
-10.091,0.961
-17.806,0.983
-17.03,0.958
-19.996,0.988
-21.342,0.97
-23.129,0.981
-22.469,0.882
-24.429,0.992
-24.686,0.98
-15.535,0.919
-20.915,0.982
-27.916,0.947
-19.017,0.988
-31.696,0.985
-14.022,0.941
-21.839,0.972
-17.481,0.986
-21.631,0.919
-15.867,0.981
-28.367,0.968
-22.534,0.969
-23.515,0.963
-20.685,0.936
-9.855,0.976
-17.66,0.978
-15.662,0.992
-26.679,0.956
-21.128,0.93
-28.165,0.966
-25.413,0.929
-19.145,0.916
-22.611,0.95
-22.191,0.97
-17.78,0.992
-19.286,0.984
-31.073,0.916
-15.799,0.973
-13.742,0.971
-18.336,0.96
-18.694,0.982
-18.108,0.961
-17.219,0.981
-21.109,0.936
-28.658,0.945
-15.848,0.968
-18.428,0.952
-14.301,0.793
-19.825,0.976
-33.517,0.992
-23.448,0.985
-23.803,0.92
-25.143,0.969
-7.069,0.895
-28.619,0.917
-22.629,0.974
-15.082,0.906
-30.848,0.959
-12.846,0.975
-21.91,0.96
-24.439,0.894
-33.755,0.981
-23.512,0.917
-25.115,0.957
-7.602,0.971
-12.004,0.968
-25.671,0.971
-25.212,0.808
-14.795,0.972
-14.595,0.914
-15.971,0.971
-22.398,0.945
-17.681,0.931
-15.427,0.974
-19.437,0.979
-35.931,0.96
-18.964,0.986
-19.514,0.955
-23.041,0.985
-20.052,0.982
-14.382,0.981
-21.18,0.981
-29.847,0.958
-22.264,0.979
-20.256,0.993
-22.903,0.976
-19.363,0.961
-19.817,0.972
-19.183,0.952
-30.273,0.956
-16.108,0.818
-22.864,0.956
-20.795,0.99
-19.544,0.983
-23.924,0.933
-17.021,0.977
-12.22,0.979
-24.502,0.968
-18.55,0.915
-29.85,0.971
-16.124,0.851
-24.476,0.944
-18.869,0.959
-26.564,0.958
-17.905,0.994
-25.868,0.934
-19.727,0.983
-20.61,0.959
-16.821,0.984
-18.903,0.967
-16.706,0.969
-39.249,0.914
-14.608,0.967
-22.24,0.957
-21.649,0.926
-23.826,0.966
-15.114,0.991
-27.215,0.92
-17.774,0.876
-16.728,0.91
-24.61,0.983
-18.797,0.981
-18.103,0.989
-17.741,0.97
-27.049,0.955
-26.079,0.979
-20.548,0.983
-25.67,0.924
-17.357,0.975
-15.475,0.639
-19.649,0.989
-16.665,0.976
-19.931,0.99
-27.241,0.973
-23.902,0.983
-26.741,0.959
-17.802,0.99
-15.523,0.956
-31.014,0.964
-28.379,0.839
-19.161,0.978
-8.338,0.98
-13.585,0.876
-15.303,0.973
-18.105,0.981
-14.365,0.781
-25.324,0.984
-27.507,0.878
-17.263,0.975
-23.729,0.962
-28.166,0.969
-20.132,0.938
-20.231,0.813
-17.79,0.974
-13.969,0.938
-42.584,0.958
-16.566,0.928
-22.427,0.892
-21.7,0.96
-18.187,0.982
-17.894,0.942
-18.769,0.932
-20.608,0.91
-19.387,0.979
-18.619,0.979
-25.664,0.885
-9.606,0.986
-17.332,0.985
-13.307,0.979
-27.154,0.98
-25.208,0.984
-27.251,0.974
-23.873,0.94
-18.013,0.983
-20.593,0.989
-20.104,0.949
-34.397,0.95
-19.457,0.925
-29.157,0.977
-16.362,0.968
-26.313,0.981
-15.251,0.964
-30.097,0.967
-13.037,0.967
-13.959,0.988
-20.864,0.978
-15.854,0.987
-13.754,0.667
-17.479,0.923
-23.221,0.881
-22.93,0.992
-21.291,0.845
-20.798,0.916
-16.471,0.992
-23.071,0.987
-21.576,0.949
-21.304,0.938
-21.81,0.919
-19.217,0.957
-24.039,0.986
-20.41,0.987
-20.401,0.808
-14.527,0.907
-13.991,0.935
-37.31,0.863
-13.436,0.934
-13.431,0.953
-24.964,0.917
-19.114,0.897
-14.37,0.948
-22.467,0.943
-22.753,0.978
-15.931,0.894
-18.021,0.835
-25.877,0.962
-16.977,0.905
-21.767,0.953
-20.039,0.967
-20.406,0.967
-28.763,0.993
-31.592,0.995
-11.608,0.704
-29.188,0.965
-15.861,0.838
-14.101,0.741
-23.343,0.896
-23.287,0.98
-18.801,0.808
-19.253,0.818
-19.815,0.876
-23.052,0.858
-23.074,0.882
-26.182,0.896
-23.772,0.991
-11.353,0.893
-18.012,0.577
-16.092,0.857
-14.852,0.942
-16.234,0.919
-18.424,0.883
-17.322,0.874
-11.931,0.908
-16.214,0.882
-17.849,0.98
-12.632,0.845
-18.294,0.886
-18.891,0.958
-8.87,0.273
-6.484,0.377
-5.989,0.0404
-10.396,0.154
-9.057,0.351
-8.119,0.722
-8.311,0.667
-5.679,0.437
-5.877,0.0359
-7.603,0.497
-9.181,0.7
-5.649,0.0935
-4.743,0.0202
-7.682,0.477
-6.765,0.0121
-6.857,0.337
-6.097,0.245
-3.453,0.0602
-5.132,0.0816
-7.716,0.705
-6.944,0.165
-4.52,0.0494
-6.99,0.176
-8.049,0.563
-6.403,0.0187
-11.999,0.328
-6.196,0.304
-10.615,0.277
-12.679,0.62
-8.494,0.18
-8.73,0.349
-6.918,0.232
-6.937,0.816
-7.429,0.0143
-8.879,0.167
-6.858,0.0781
-10.1,0.171
-9.178,0.349
-9.41,0.761
-3.555,0.573
-8.19,0.0113
-5.31,0.0203
-17.272,0.159
-8.119,0.00238
-6.627,0.415
-3.233,0.2
-5.505,0.576
-9.311,0.0591
-2.28,0.177
-14.64,0.849
-6.682,0.143
-1.935,0.051
-6.286,0.767
-3.824,0.137
-3.706,0.00286
-4.359,0.0722
-9.318,0.571
-12.141,0.686
-6.984,0.591
-9.427,0.771
-12.209,0.728
-16.031,0.969
-11.464,0.59
-5.131,0.00752
-5.414,0.0498
-7.132,0.0259
-11.299,0.713
-2.33,0.0111
-10.678,0.683
-8.344,0.769
-10.51,0.519
-8.278,0.0299
-7.217,0.0496
-5.145,0.102
-9.482,0.769
-16.035,0.81
-7.01,0.235
-9.767,0.709
-7.369,0.709
-10.626,0.122
-8.974,0.192
-7.997,0.564
-9.394,0.299
-6.623,0.163
-7.402,0.0152
-8.73,0.68
-11.016,0.954
-4.847,0.373
-5.122,0.00491
-8.077,0.381
-8.299,0.0224
-7.311,0.443
-7.271,0.0496
-4.981,0.131
-5.633,0.171
-6.37,0.298
-3.508,0.0299
-7.651,0.0633
-8.597,0.873
-8.054,0.446
-5.154,0.0043
-7.52,0.0447
-8.856,0.804
-8.614,0.493
-12.386,0.49
-8.369,0.262
-4.499,0.0728
-7.947,0.0196
-5.509,0.376
-6.257,0.0341
-10.255,0.0135
-11.137,0.274
-3.517,0.0873
-7.03,0.0237
-4.668,0.365
-5.897,0.0123
-9.617,0.34
-13.402,0.512
-7.981,0.245
-8.766,0.0244
-7.32,0.553
-5.743,0.197
-7.225,0.174
-10.291,0.0151
-7.443,0.113
-6.049,0.0103
-3.769,0.0154
-7.669,0.133
-10.259,0.395
-10.437,0.000523
-15.669,0.62
-10.471,0.035
-10.302,0.685
-10.225,0.158
-12.506,0.652
-6.88,0.344
-10.588,0.083
-8.168,0.0194
-7.325,0.114
-9.549,0.534
-9.424,0.903
-7.629,0.373
-4.337,0.128
-5.993,0.803
-6.564,0.17
-8.803,0.769
-9.244,0.211
-11.517,0.0119
-3.922,0.0887
-9.652,0.283
-7.892,0.0181
-7.625,0.615
-5.659,0.297
-7.697,0.604
-10.997,0.234
-12.404,0.766
-4.729,0.00131
-6.685,0.00414
-6.727,0.76
-8.686,0.00905
-9.667,0.878
-6.468,0.216
-7.894,0.54
-8.794,0.372
-8.483,0.0394
-5.516,0.171
-9.275,0.907
-8.459,0.372
-5.225,0.581
-8.504,0.0148
-4.872,0.01
-5.393,0.0194
-6.798,0.292
-7.222,0.056
-3.462,0.172
-4.868,0.124
-6.422,0.247
-8.873,0.195
-5.734,0.0037
-6.435,0.864
-19.575,0.747
-4.505,0.0543
-6.461,0.167
-14.517,0.93
-7.505,0.346
-9.877,0.781
-5.002,0.0348
-9.443,0.0852
-3.861,0.445
-6.965,0.254
-8.295,0.0962
-3.701,0.0126
-8.076,0.0995
-9.033,0.144
-6.703,0.25
-13.117,0.58
-6.728,0.731
-5.129,0.642
-4.845,0.251
-5.855,0.041
-8.692,0.00567
-12.854,0.433
-9.266,0.792
-4.044,0.284
-5.477,0.129
-10.842,0.814
-2.436,0.00176
-9.619,0.259
-5.689,0.0245
-6.037,0.525
-16.1,0.553
-8.662,0.18
-6.364,0.0842
-7.645,0.189
-12.288,0.256
-5.604,0.362
-7.86,0.644
-6.308,0.0169
-6.575,0.0777
-17.105,0.753
-10.441,0.662
-11.841,0.671
-7.811,0.472
-4.193,0.128
-11.384,0.306
-7.21,0.25
-6.211,0.000234
-6.839,0.291
-6.087,0.127
-6.522,0.0894
-8.623,0.063
-10.9,0.488
-6.684,0.258
-7.131,0.463
-6.861,0.801
-15.904,0.566
-7.014,0.599
-3.292,0.264
-5.669,0.253
-4.011,0.0263
-7.381,0.138
-3.911,0.0166
-9.497,0.423
-5.027,0.256
-9.383,0.369
-10.864,0.249
-6.99,0.209
-6.275,0.215
-5.665,0.4
-7.589,0.000802
-9.928,0.153
-5.314,0.0961
-11.755,0.834
-3.93,0.0442
-3.178,0.0199
-12.155,0.435
-6.278,0.052
-8.125,0.179
-7.722,0.651
-7.287,0.0761
-10.291,0.413
-5.534,0.0113
-6.899,0.204
-4.149,0.236
-6.006,0.0541
-9.416,0.655
-6.351,0.00566
-6.776,0.00195
-7.519,0.0962
-9.893,0.115
-6.681,0.0183
-6.933,0.00863
-10.162,0.0689
-8.37,0.328
-10.57,0.436
-11.126,0.23
-7.589,0.222
-5.53,0.319
-5.994,0.193
-9.025,0.0707
-8.846,0.184
-4.539,0.346
-6.933,0.0256
-11.068,0.248
-5.201,0.457
-10.125,0.255
-7.264,0.461
-8.465,0.0544
-9.578,0.179
-8.67,0.161
-8.673,0.68
-3.351,0.124
-9.273,0.0491
-8.333,0.0464
-3.298,0.329
-8.491,0.0221
-8.686,0.206
-8.786,0.0213
-7.44,0.167
-5.708,0.413
-12.713,0.495
-7.404,0.595
-15.323,0.614
-5.556,0.29
-6.582,0.054
-9.729,0.165
-8.893,0.0238
-7.852,0.693
-4.4,0.066
-6.758,0.745
-3.975,0.332
-6.356,0.0416
-8.011,0.00294
-9.483,0.206
-9.481,0.0387
-4.873,0.033
-5.33,0.584
-10.79,0.111
-5.097,0.743
-10.192,0.881
-8.606,0.585
-5.152,0.062
-3.796,0.0206
-8.171,0.841
-6.344,0.452
-7.805,0.492
-5.816,0.523
-7.303,0.522
-6.912,0.0419
-6.896,0.263
-6.608,0.244
-7.26,0.886
-10.334,0.716
-4.075,0.0948
-6.176,0.0296
-11.077,0.31
-9.953,0.651
-5.358,0.0254
-5.958,0.306
-9.488,0.406
-4.558,0.0523
-7.41,0.049
-3.469,0.172
-9.08,0.0367
-5.447,0.0297
-5.502,0.0128
-4.906,0.301
-9.649,0.00962
-4.298,0.0139
-11.203,0.575
-7.809,0.238
-7.599,0.102
-6.374,0.572
-4.592,0.0642
-2.77,0.119
-8.6,0.0797
-9.478,0.43
-6.888,0.277
-10.032,0.556
-4.134,0.054
-4.252,0.23
-8.34,0.0556
-6.482,0.0698
-3.315,0.0901
-8.201,0.136
-5.859,0.00173
-4.046,0.0769
-4.518,0.01
-3.882,0.0475
-7.946,0.493
-9.528,0.0563
-3.295,0.0168
-4.952,0.51
-3.927,0.00298
-6.538,0.26
-5.197,0.0597
-4.702,0.0232
-5.341,0.00292
-4.041,0.207
-5.198,0.00155
-12.85,0.43
-5.104,0.0281
-7.623,0.402
-6.917,0.000107
-6.222,0.483
-4.371,0.499
-4.601,0.248
-6.589,0.36
-4.548,0.00776
-4.947,0.00909
-6.246,0.00597
-6.604,0.0463
-7.344,0.237
-5.273,0.069
-4.009,0.103
-10.324,0.237
-6.578,0.123
-7.772,0.51
-8.291,0.223
-6.134,0.175
-2.681,0.0758
-12.43,0.0642
-6.77,0.186
-8.269,0.805
-7.317,0.416
-6.378,0.113
-10.267,0.479
-6.809,0.0391
-16.777,0.922
-8.79,0.562
-10.019,0.0307
-8.234,0.488
-3.74,0.167
-9.537,0.104
-8.456,0.0584
-3.345,0.147
-8.075,0.217
-5.851,0.00308
-3.931,0.0597
-7.583,0.949
-7.452,0.0689
-9.465,0.399
-9.241,0.823
-9.906,0.825
-7.853,0.0549
-5.306,0.128
-10.84,0.945
-3.348,0.179
-7.954,0.45
-5.023,0.076
-7.062,0.772
-7.883,0.366
-6.585,0.0193
-7.398,0.699
-10.485,0.269
-5.774,0.0337
-10.653,0.00116
-9.994,0.0272
-5.496,0.919
-5.788,0.0306
-8.153,0.425
-5.804,0.433
-6.164,0.327
-7.253,0.152
-7.066,0.0431
-1.689,0.341
-4.442,0.195
-6.323,0.0246
-6.286,0.647
-15.086,0.868
-5.104,0.0936
-7.826,0.59
